design_name,predicted_final_qor,true_final_qor,mape,true_qor_step_1,pred_qor_step_1,true_qor_step_2,pred_qor_step_2,true_qor_step_3,pred_qor_step_3,true_qor_step_4,pred_qor_step_4,true_qor_step_5,pred_qor_step_5,true_qor_step_6,pred_qor_step_6,true_qor_step_7,pred_qor_step_7,true_qor_step_8,pred_qor_step_8,true_qor_step_9,pred_qor_step_9,true_qor_step_10,pred_qor_step_10,true_qor_step_11,pred_qor_step_11,true_qor_step_12,pred_qor_step_12,true_qor_step_13,pred_qor_step_13,true_qor_step_14,pred_qor_step_14,true_qor_step_15,pred_qor_step_15,true_qor_step_16,pred_qor_step_16,true_qor_step_17,pred_qor_step_17,true_qor_step_18,pred_qor_step_18
max_orig.bench,158.32486,163.0,2.8681842610239983,234.0,227.53616,234.0,228.83339,234.0,229.12564,234.0,229.46812,227.0,223.45859,227.0,226.38364,221.0,220.82535,192.0,188.865,192.0,189.68219,192.0,187.63757,192.0,188.17606,182.0,178.01926,182.0,178.8103,182.0,177.37332,182.0,175.43549,182.0,174.56036,182.0,170.30733,163.0,158.32486
aes_secworks_orig.bench,31.803455,33.0,3.625892847776413,41.0,37.77684,41.0,37.014908,41.0,36.824375,39.0,35.388206,37.0,35.0345,37.0,34.920097,37.0,34.413383,37.0,34.34166,37.0,34.030678,37.0,34.086823,37.0,34.242245,37.0,34.114376,37.0,34.094173,37.0,34.86493,41.0,38.133335,41.0,37.260376,45.0,44.58901,33.0,31.803455
max_orig.bench,165.38382,167.0,0.9677726775407791,287.0,291.39456,234.0,229.53314,234.0,227.19406,234.0,227.71878,227.0,223.39767,227.0,224.72287,227.0,223.13936,221.0,219.27962,221.0,219.69148,221.0,220.23868,221.0,222.42534,187.0,189.00116,187.0,191.14749,187.0,188.94041,179.0,182.92126,179.0,183.25336,179.0,179.70584,167.0,165.38382
aes_secworks_orig.bench,31.306227,33.0,5.1326461136341095,38.0,37.159454,35.0,33.732563,35.0,34.180058,35.0,33.224518,35.0,32.906525,35.0,33.32358,35.0,33.521317,35.0,33.350914,35.0,33.525,35.0,33.24995,35.0,33.1567,35.0,32.6822,35.0,33.24222,35.0,33.386997,35.0,33.58363,35.0,33.590347,43.0,42.33519,33.0,31.306227
aes_secworks_orig.bench,30.781075,36.0,14.497014880180359,38.0,37.159454,36.0,35.046055,36.0,35.333138,36.0,35.087315,36.0,33.051064,36.0,33.910072,36.0,33.38958,36.0,33.11177,36.0,33.306156,36.0,33.47931,36.0,32.939556,36.0,32.876423,36.0,33.326706,36.0,33.862743,36.0,34.675465,36.0,33.520947,43.0,44.17675,36.0,30.781075
tv80_orig.bench,47.921192,50.0,4.157615825533867,53.0,51.09906,53.0,51.34449,53.0,51.28908,52.0,51.121544,52.0,50.822403,52.0,50.62287,52.0,50.40208,52.0,50.702053,52.0,50.535027,52.0,49.83977,52.0,50.44541,52.0,50.60263,52.0,50.609207,52.0,50.666306,52.0,50.89108,52.0,50.25368,52.0,50.636314,50.0,47.921192
tv80_orig.bench,47.989666,50.0,4.020668193697929,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.45688,52.0,50.581528,52.0,50.44233,52.0,50.63872,52.0,50.39675,52.0,50.514465,52.0,50.379044,52.0,50.48082,52.0,50.258415,52.0,50.444313,52.0,50.632492,52.0,50.167236,52.0,49.983055,50.0,47.989666
aes_secworks_orig.bench,31.474379,33.0,4.623095318675041,41.0,37.741352,38.0,36.461357,35.0,33.976562,35.0,33.31201,35.0,33.990585,35.0,33.112885,35.0,33.686935,35.0,33.399982,35.0,33.522163,35.0,33.51207,35.0,32.99585,35.0,33.000015,35.0,32.995544,35.0,33.32126,35.0,33.35719,35.0,33.273,43.0,41.914314,33.0,31.474379
aes_secworks_orig.bench,31.495962,35.0,10.011536628007889,41.0,37.741352,38.0,36.461357,35.0,33.976562,35.0,34.185593,35.0,34.278137,35.0,33.509323,35.0,33.75967,35.0,33.469227,35.0,33.34378,35.0,33.648354,35.0,33.106888,35.0,33.408478,35.0,33.40041,35.0,33.216007,35.0,33.497097,35.0,33.190907,44.0,42.518353,35.0,31.495962
max_orig.bench,187.66225,185.0,1.4390522614121437,287.0,289.536,234.0,230.507,234.0,229.79121,234.0,230.02917,234.0,226.49677,234.0,228.51523,234.0,226.75763,201.0,192.71112,201.0,193.66591,201.0,192.81845,293.0,294.94635,293.0,285.61984,293.0,294.20416,292.0,282.04117,234.0,249.20833,234.0,226.18925,234.0,254.14148,185.0,187.66225
aes_secworks_orig.bench,31.741787,33.0,3.812766820192337,41.0,37.77684,37.0,36.709,37.0,35.349777,35.0,33.700172,35.0,34.21411,35.0,34.446484,35.0,33.668095,35.0,33.259636,35.0,33.57921,35.0,33.69503,35.0,33.54627,35.0,33.913216,35.0,33.623642,35.0,34.0719,40.0,39.607437,40.0,38.234726,45.0,44.273483,33.0,31.741787
aes_secworks_orig.bench,31.205545,35.0,10.84129884839058,38.0,37.065315,35.0,33.80431,35.0,33.85965,35.0,33.94055,35.0,33.125557,35.0,33.69676,35.0,33.33073,35.0,33.252914,35.0,33.102386,35.0,33.72644,35.0,32.580875,35.0,32.72358,35.0,33.238777,35.0,33.68698,35.0,33.74087,35.0,34.04708,44.0,42.422253,35.0,31.205545
aes_secworks_orig.bench,31.606295,35.0,9.696301072835922,41.0,37.741352,38.0,36.36452,37.0,35.695145,35.0,33.658493,35.0,33.898224,35.0,34.03763,35.0,34.062668,35.0,33.622124,35.0,33.52292,35.0,33.440254,35.0,33.62593,35.0,33.68387,35.0,33.340683,35.0,33.52277,35.0,33.154728,35.0,33.857327,43.0,42.69049,35.0,31.606295
tv80_orig.bench,48.140305,50.0,3.7193909287452698,53.0,51.09906,53.0,51.344486,53.0,51.404152,53.0,51.238434,53.0,50.995167,53.0,50.708633,53.0,50.432663,53.0,50.609135,53.0,50.36017,53.0,50.380436,53.0,50.334183,53.0,50.421204,53.0,50.232098,53.0,50.41569,53.0,50.868324,53.0,50.70776,53.0,50.645836,50.0,48.140305
tv80_orig.bench,49.613113,50.0,0.7737732026726007,53.0,52.486443,53.0,51.602753,53.0,51.934334,52.0,51.449333,52.0,51.60143,52.0,51.45986,52.0,51.704136,52.0,51.510933,52.0,51.612873,52.0,51.389458,52.0,50.874252,52.0,51.149204,52.0,51.20766,52.0,51.875305,52.0,51.890224,52.0,52.069942,52.0,51.39742,50.0,49.613113
aes_secworks_orig.bench,34.617508,43.0,19.49416697025299,41.0,37.741352,38.0,36.461357,35.0,33.976562,35.0,33.31201,35.0,33.990585,35.0,33.112885,35.0,33.686935,35.0,33.399982,35.0,33.10572,35.0,33.41125,35.0,32.939598,35.0,33.002323,35.0,32.985107,35.0,33.28248,35.0,33.328163,35.0,33.211876,43.0,41.679512,43.0,34.617508
max_orig.bench,163.46716,169.0,3.273867815732956,287.0,291.65994,234.0,230.48419,234.0,228.50165,234.0,227.67001,227.0,223.14175,227.0,222.80249,227.0,222.81665,194.0,192.94339,194.0,193.13092,194.0,191.6656,194.0,191.27226,179.0,181.0438,179.0,183.83139,179.0,183.05794,178.0,177.78838,178.0,178.1135,178.0,176.82788,169.0,163.46716
tv80_orig.bench,48.4104,49.0,1.203264482319355,53.0,51.09906,53.0,51.34449,53.0,51.28908,52.0,51.121544,52.0,50.639687,52.0,50.664238,52.0,50.427635,52.0,50.744835,52.0,50.55796,52.0,50.62268,52.0,50.35389,52.0,50.51028,52.0,50.46311,52.0,50.487453,52.0,50.699776,52.0,50.34427,52.0,50.392166,49.0,48.4104
aes_secworks_orig.bench,31.745062,33.0,3.8028426468372345,38.0,35.663834,38.0,36.386795,36.0,35.565464,36.0,34.144165,36.0,34.776196,36.0,34.499992,35.0,34.044243,35.0,34.023384,35.0,33.43306,35.0,33.57244,35.0,33.455765,35.0,33.673653,35.0,33.652534,35.0,33.832386,35.0,34.011562,35.0,34.23299,42.0,43.47468,33.0,31.745062
aes_secworks_orig.bench,32.29064,35.0,7.741023600101471,41.0,35.676876,38.0,35.40623,38.0,35.448223,38.0,35.52543,37.0,34.29052,37.0,34.042473,35.0,35.513298,35.0,34.916912,35.0,34.265324,35.0,34.096474,35.0,34.336025,35.0,35.718468,35.0,34.92755,35.0,33.72771,38.0,39.702866,37.0,37.323666,45.0,45.489876,35.0,32.29064
aes_secworks_orig.bench,31.27164,33.0,5.2374523133039474,38.0,37.159454,35.0,33.732563,35.0,34.180058,35.0,33.224518,35.0,33.865646,35.0,32.96731,35.0,33.58891,35.0,33.37499,35.0,33.50834,35.0,33.26113,35.0,33.077843,35.0,33.165142,35.0,33.354385,35.0,33.236958,35.0,33.38049,35.0,32.963062,42.0,42.153976,33.0,31.27164
max_orig.bench,175.60452,186.0,5.5889662355184555,287.0,293.4894,287.0,293.57114,287.0,293.56967,287.0,294.4399,243.0,232.53998,243.0,233.28268,243.0,230.96379,206.0,200.76454,206.0,200.79109,206.0,199.61952,206.0,198.17406,201.0,194.5041,201.0,194.62035,201.0,192.79996,194.0,188.50665,194.0,188.18298,194.0,187.61694,186.0,175.60452
tv80_orig.bench,48.022305,51.0,5.83861842751503,53.0,51.09906,53.0,51.344486,53.0,51.15696,53.0,51.133015,53.0,50.666355,53.0,50.400658,53.0,50.30252,53.0,50.417507,53.0,50.621796,53.0,50.347763,53.0,50.188877,53.0,50.224236,53.0,50.135918,53.0,50.231144,53.0,50.632904,53.0,49.614136,53.0,50.439445,51.0,48.022305
tv80_orig.bench,47.95005,50.0,4.099899157881737,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.59502,52.0,50.392,52.0,50.513756,52.0,50.424828,52.0,50.673256,52.0,50.636658,52.0,50.442924,52.0,50.195633,52.0,50.211853,52.0,50.201317,52.0,50.180984,52.0,49.648663,52.0,49.90252,50.0,47.95005
tv80_orig.bench,47.77858,49.0,2.4926945567131042,53.0,51.09906,53.0,51.344486,53.0,51.29644,52.0,51.075287,52.0,50.670662,52.0,50.316307,52.0,50.319633,52.0,50.49953,52.0,50.641754,52.0,50.450195,52.0,50.386772,52.0,50.150513,52.0,50.00135,52.0,50.159794,52.0,50.00753,52.0,50.156487,52.0,49.678524,49.0,47.77858
tv80_orig.bench,50.00936,52.0,3.828151524066925,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.646805,52.0,50.369713,52.0,50.25407,52.0,50.38749,52.0,50.8002,52.0,50.74318,52.0,50.162895,52.0,50.23329,52.0,50.421764,52.0,50.383087,52.0,50.424915,52.0,50.24511,52.0,50.13734,52.0,50.00936
aes_secworks_orig.bench,31.392792,33.0,4.870327934622765,38.0,37.065315,35.0,33.80431,35.0,33.51151,35.0,33.62831,35.0,34.039402,35.0,33.1517,35.0,33.40717,35.0,34.26721,35.0,33.30809,35.0,32.924118,35.0,33.307552,35.0,33.06691,35.0,33.315933,35.0,33.291817,35.0,33.347622,35.0,33.27426,43.0,42.30974,33.0,31.392792
max_orig.bench,158.28807,173.0,8.504005521535873,234.0,227.53616,234.0,227.83298,234.0,228.88364,234.0,229.1591,227.0,222.98753,227.0,224.17038,221.0,219.92087,192.0,189.16977,192.0,189.387,192.0,187.8351,192.0,188.36472,192.0,179.4166,192.0,179.14575,192.0,177.68378,187.0,172.71516,187.0,174.1697,187.0,169.71709,173.0,158.28807
tv80_orig.bench,49.66715,50.0,0.665702810510993,53.0,52.486443,53.0,51.602745,53.0,51.93433,52.0,51.449333,52.0,51.60143,52.0,51.4802,52.0,51.627777,52.0,51.55489,52.0,51.62844,52.0,51.418633,52.0,50.896545,52.0,51.222687,52.0,51.206196,52.0,51.90696,52.0,51.942093,52.0,52.110634,52.0,51.467648,50.0,49.66715
max_orig.bench,176.97554,188.0,5.86407445371151,287.0,293.81958,287.0,291.57187,287.0,291.6177,287.0,290.5261,243.0,230.6832,243.0,229.37177,243.0,227.85507,206.0,200.56905,206.0,200.56213,206.0,199.79942,206.0,198.5477,195.0,191.12462,195.0,194.14963,195.0,191.82901,194.0,188.48578,194.0,188.14664,194.0,183.71762,188.0,176.97554
aes_secworks_orig.bench,31.394224,35.0,10.302216559648514,38.0,36.51134,35.0,33.81618,35.0,34.414352,35.0,35.001328,35.0,33.280952,35.0,34.2997,35.0,33.773697,35.0,33.702393,35.0,33.21199,35.0,32.806755,35.0,33.020657,35.0,33.213966,35.0,33.76838,35.0,33.694122,35.0,33.811687,35.0,33.280006,45.0,41.94056,35.0,31.394224
aes_secworks_orig.bench,31.642948,33.0,4.112278297543526,41.0,37.77684,37.0,35.789825,37.0,35.580933,37.0,34.85565,37.0,34.31495,37.0,34.35391,36.0,33.87827,36.0,33.749428,36.0,33.52004,36.0,33.81976,36.0,33.445744,36.0,34.27943,36.0,33.65808,36.0,34.561497,41.0,39.605194,41.0,39.75791,46.0,44.87371,33.0,31.642948
aes_secworks_orig.bench,31.466206,33.0,4.647861793637276,41.0,37.741352,38.0,36.36452,37.0,35.695145,35.0,33.658493,35.0,33.35496,35.0,33.842957,35.0,33.99215,35.0,33.249905,35.0,33.803925,35.0,33.760918,35.0,33.581406,35.0,33.450386,35.0,33.177177,35.0,33.415237,40.0,39.318817,40.0,37.417736,46.0,45.20763,33.0,31.466206
tv80_orig.bench,47.90038,49.0,2.244124189019203,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.71173,52.0,50.37101,52.0,50.54345,52.0,50.45539,52.0,50.70945,52.0,50.67079,52.0,50.19036,52.0,50.16534,52.0,50.308983,52.0,50.278152,52.0,50.205704,52.0,50.09454,52.0,49.93747,49.0,47.90038
aes_secworks_orig.bench,31.324148,33.0,5.078338831663132,38.0,36.51134,35.0,33.81618,35.0,34.414352,35.0,33.751163,35.0,33.062447,34.0,32.093506,34.0,34.082596,34.0,33.90017,34.0,33.736637,34.0,33.461563,34.0,33.77507,34.0,33.533176,34.0,32.72329,34.0,33.66559,34.0,33.65734,34.0,33.247547,43.0,41.959198,33.0,31.324148
aes_secworks_orig.bench,31.608517,33.0,4.216616228222847,38.0,35.62118,37.0,35.514946,35.0,33.656933,35.0,33.686478,35.0,34.19821,35.0,33.980766,35.0,33.994457,35.0,33.96012,35.0,33.450672,35.0,33.647682,35.0,33.530624,35.0,33.807182,35.0,33.616028,35.0,33.939003,35.0,34.114647,35.0,33.985603,43.0,42.77759,33.0,31.608517
max_orig.bench,159.60669,166.0,3.8513917475938797,287.0,291.65994,234.0,230.48419,234.0,228.50165,234.0,227.67001,234.0,227.65178,234.0,227.56044,234.0,225.7592,201.0,193.1658,201.0,194.00586,201.0,191.92883,201.0,192.0458,183.0,179.64229,183.0,182.21483,183.0,180.73146,177.0,174.87086,177.0,176.41342,177.0,173.51369,166.0,159.60669
aes_secworks_orig.bench,31.776972,33.0,3.7061460316181183,41.0,36.759132,38.0,36.414753,37.0,35.728428,37.0,36.265327,36.0,34.110798,36.0,34.23657,36.0,33.665234,35.0,33.935425,35.0,33.881725,35.0,32.24163,34.0,31.659422,34.0,31.527267,34.0,32.11998,34.0,32.294937,38.0,34.815132,38.0,33.709606,46.0,45.03387,33.0,31.776972
aes_secworks_orig.bench,36.59652,43.0,14.891815185546875,38.0,37.265015,37.0,35.942154,35.0,33.810604,35.0,33.91307,35.0,34.42325,35.0,34.222507,35.0,34.000576,35.0,33.9527,35.0,33.3427,35.0,33.587715,35.0,33.455166,35.0,33.909878,35.0,33.641148,35.0,33.87143,35.0,34.055145,35.0,33.907764,43.0,42.690014,43.0,36.59652
aes_secworks_orig.bench,31.371368,33.0,4.935247078537941,38.0,37.159454,35.0,33.732563,35.0,34.4617,35.0,34.42707,35.0,33.96778,35.0,33.86584,35.0,33.62328,35.0,33.41463,35.0,33.50181,35.0,33.66241,35.0,33.075417,35.0,32.996452,35.0,33.062435,35.0,33.591217,35.0,33.792816,35.0,33.170475,43.0,42.447258,33.0,31.371368
aes_secworks_orig.bench,31.673756,33.0,4.01892215013504,41.0,37.77684,37.0,35.789825,37.0,35.520424,36.0,35.014828,36.0,34.78313,36.0,34.707214,36.0,34.21231,36.0,34.34304,36.0,34.077034,36.0,34.21444,36.0,34.330925,36.0,33.87768,36.0,33.606873,36.0,34.43013,41.0,38.15503,41.0,37.72383,46.0,44.375404,33.0,31.673756
aes_secworks_orig.bench,31.451687,35.0,10.13803780078888,38.0,37.159454,35.0,33.732563,35.0,34.4617,35.0,33.70247,35.0,32.95218,35.0,33.740707,35.0,34.047005,35.0,34.138367,35.0,34.923397,35.0,33.794716,35.0,33.055855,35.0,32.719723,35.0,33.411427,35.0,33.53804,35.0,33.773926,35.0,33.126667,44.0,42.14508,35.0,31.451687
tv80_orig.bench,47.908043,50.0,4.183914139866829,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075294,52.0,50.48599,52.0,50.35644,52.0,50.52664,52.0,50.357853,52.0,50.586304,52.0,50.436684,52.0,50.562687,52.0,50.216904,52.0,50.39881,52.0,50.390087,52.0,50.33136,52.0,50.093773,52.0,49.75117,50.0,47.908043
max_orig.bench,160.7186,161.0,0.17478421796113253,287.0,290.71436,234.0,229.97366,234.0,227.25496,234.0,227.6012,227.0,223.40454,227.0,224.60081,227.0,223.96738,194.0,192.36018,194.0,193.6415,194.0,192.00154,194.0,191.76328,185.0,183.43571,185.0,184.17575,185.0,182.35327,177.0,177.90826,177.0,177.76746,177.0,175.94617,161.0,160.7186
tv80_orig.bench,48.25644,50.0,3.4871216863393784,53.0,51.09906,53.0,51.34449,53.0,51.28908,52.0,51.121544,52.0,50.639687,52.0,50.598106,52.0,50.44336,52.0,50.710052,52.0,50.6028,52.0,50.683174,52.0,50.389996,52.0,50.5112,52.0,50.405865,52.0,50.53962,52.0,50.72738,52.0,50.377396,52.0,50.416985,50.0,48.25644
tv80_orig.bench,53.282745,65.0,18.026545643806458,53.0,52.919945,53.0,52.62816,53.0,52.45847,53.0,52.056076,53.0,51.792843,53.0,52.328342,54.0,53.355732,54.0,52.50975,54.0,53.568623,54.0,52.982327,54.0,53.966827,54.0,52.887375,54.0,52.68975,62.0,53.98111,66.0,58.403397,66.0,54.798264,74.0,63.471855,65.0,53.282745
aes_secworks_orig.bench,31.491741,34.0,7.377231866121292,37.0,36.88099,35.0,34.126095,35.0,34.885563,35.0,33.85781,35.0,33.02135,35.0,33.29128,35.0,33.649445,35.0,33.56225,35.0,34.232555,35.0,33.369476,35.0,33.24223,35.0,34.042866,35.0,34.76035,35.0,33.54441,35.0,33.82728,35.0,33.05871,43.0,41.742733,34.0,31.491741
aes_secworks_orig.bench,31.28684,35.0,10.609026998281479,38.0,37.159454,35.0,33.732563,35.0,34.4617,35.0,33.553864,35.0,32.818756,35.0,33.2747,35.0,33.49521,35.0,33.94517,35.0,34.195984,35.0,34.174995,35.0,33.43352,35.0,32.898758,35.0,33.452858,35.0,33.382248,35.0,33.423103,35.0,32.83874,44.0,42.532867,35.0,31.28684
aes_secworks_orig.bench,31.223904,35.0,10.788846760988235,38.0,37.065315,35.0,33.80431,35.0,33.85965,35.0,33.94055,35.0,33.125557,35.0,33.3819,35.0,33.348186,35.0,33.417595,35.0,33.5923,35.0,33.707886,35.0,33.902443,35.0,32.83654,35.0,33.254547,35.0,33.732292,35.0,33.758583,35.0,33.60125,43.0,42.59828,35.0,31.223904
aes_secworks_orig.bench,31.688036,35.0,9.462754428386688,38.0,37.065315,35.0,33.80431,35.0,33.51151,35.0,33.62831,35.0,33.434692,35.0,33.72483,35.0,33.63712,35.0,33.957897,35.0,33.4629,35.0,33.639816,35.0,33.480736,35.0,33.87423,35.0,34.1087,35.0,33.757385,35.0,33.849365,35.0,33.936577,45.0,42.40557,35.0,31.688036
aes_secworks_orig.bench,31.433573,34.0,7.548315078020096,41.0,37.741352,38.0,36.36452,37.0,35.695145,35.0,33.658493,35.0,33.35496,35.0,33.842957,35.0,33.99215,35.0,33.249905,35.0,33.803925,35.0,33.760918,35.0,33.581406,35.0,33.98822,35.0,33.20512,35.0,33.29654,41.0,38.97923,40.0,37.399734,45.0,45.25906,34.0,31.433573
max_orig.bench,182.32034,184.0,0.9128570556640625,287.0,295.79312,234.0,231.02144,234.0,228.81192,234.0,229.75198,234.0,228.73882,234.0,229.80676,234.0,227.09991,202.0,195.90962,202.0,195.94049,202.0,195.05138,295.0,295.67395,199.0,192.65465,199.0,194.2598,199.0,192.59326,184.0,184.16818,184.0,183.88591,184.0,182.98007,184.0,182.32034
aes_secworks_orig.bench,33.076996,33.0,0.23332075215876102,38.0,35.959606,38.0,36.193222,37.0,35.631775,37.0,36.194084,37.0,35.77748,37.0,35.188393,37.0,34.564545,37.0,34.535183,37.0,35.03981,37.0,34.517586,37.0,34.76403,37.0,34.68518,37.0,35.171074,37.0,34.498863,41.0,39.59765,41.0,38.544674,44.0,44.081818,33.0,33.076996
max_orig.bench,181.8429,180.0,1.023830845952034,287.0,293.81958,287.0,293.6084,287.0,292.72794,287.0,291.00845,287.0,292.1843,287.0,291.03104,287.0,291.08456,209.0,204.7401,209.0,205.42494,209.0,205.19254,209.0,203.07195,199.0,194.63217,199.0,198.05475,199.0,195.01543,189.0,191.63802,189.0,191.7504,189.0,191.62794,180.0,181.8429
tv80_orig.bench,47.73582,50.0,4.528358578681946,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075287,52.0,50.71173,52.0,50.364677,52.0,51.02441,52.0,50.49086,52.0,50.78743,52.0,50.731487,52.0,50.14384,52.0,50.51137,52.0,50.366264,52.0,50.494823,52.0,50.57825,52.0,50.327774,52.0,50.14514,50.0,47.73582
tv80_orig.bench,47.91385,50.0,4.172302410006523,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075294,52.0,50.595016,52.0,50.392,52.0,50.513756,52.0,50.424828,52.0,50.673256,52.0,50.63666,52.0,50.27823,52.0,50.12265,52.0,50.285973,52.0,50.252304,52.0,50.213364,52.0,50.118385,52.0,49.942337,50.0,47.91385
max_orig.bench,171.14044,174.0,1.6434241086244583,287.0,292.56857,234.0,230.58273,234.0,229.77315,231.0,226.31958,231.0,227.76581,231.0,227.95703,231.0,225.45349,200.0,196.10254,200.0,196.35735,200.0,196.36934,291.0,295.1435,200.0,196.06804,200.0,196.32137,200.0,194.02414,189.0,188.53482,189.0,188.29863,189.0,189.23497,174.0,171.14044
aes_secworks_orig.bench,40.204033,46.0,12.599928677082062,41.0,37.77684,41.0,37.014908,41.0,36.824375,39.0,35.388206,37.0,35.0345,37.0,34.920097,37.0,34.413383,37.0,34.34166,37.0,34.35156,37.0,34.176277,37.0,34.215755,37.0,34.14851,37.0,34.04135,37.0,34.812515,41.0,38.172604,41.0,37.820297,46.0,44.620693,46.0,40.204033
max_orig.bench,170.82906,174.0,1.822381652891636,287.0,291.39456,234.0,229.53314,234.0,228.6775,234.0,228.92332,234.0,229.07144,234.0,228.65771,234.0,226.86249,234.0,226.88556,234.0,226.32434,234.0,225.06223,299.0,300.6523,204.0,199.71498,204.0,199.25647,204.0,197.54634,191.0,191.68686,191.0,190.71838,188.0,187.10216,174.0,170.82906
aes_secworks_orig.bench,31.580801,34.0,7.115291059017181,41.0,37.77684,38.0,37.154823,37.0,35.52532,35.0,33.658398,35.0,34.24389,35.0,34.437824,35.0,33.600822,35.0,34.024963,35.0,33.51056,35.0,33.652283,35.0,33.469063,35.0,33.96969,35.0,33.91253,35.0,33.916183,40.0,39.96905,40.0,37.542553,47.0,44.79371,34.0,31.580801
aes_secworks_orig.bench,31.154985,33.0,5.590953305363655,41.0,37.741352,38.0,36.461357,38.0,35.20587,35.0,33.424072,35.0,34.166283,35.0,33.611694,35.0,33.521835,35.0,33.672462,35.0,33.299675,35.0,33.512165,35.0,32.91004,35.0,32.74802,35.0,33.35357,35.0,33.500923,35.0,33.574257,35.0,33.8416,43.0,42.05333,33.0,31.154985
tv80_orig.bench,49.629593,50.0,0.740814208984375,53.0,52.486443,53.0,51.736904,53.0,52.185745,53.0,51.752495,53.0,51.912514,53.0,51.528275,53.0,51.7904,53.0,51.53952,53.0,51.87909,53.0,51.741463,53.0,51.428505,53.0,51.478477,53.0,51.290497,53.0,52.144386,53.0,51.962696,53.0,51.815056,53.0,51.59929,50.0,49.629593
max_orig.bench,162.4487,167.0,2.7253294363617897,287.0,291.65994,234.0,230.48419,234.0,228.50165,234.0,227.67001,227.0,223.14175,227.0,222.80249,227.0,222.81665,194.0,192.94339,194.0,193.50566,194.0,192.52696,194.0,191.69666,185.0,182.13788,185.0,184.72424,185.0,183.05771,176.0,177.97919,176.0,178.2451,176.0,176.67397,167.0,162.4487
aes_secworks_orig.bench,32.571373,41.0,20.557627081871033,41.0,37.741352,38.0,36.461357,38.0,35.20587,35.0,33.424072,35.0,33.971222,35.0,33.39186,35.0,33.275497,35.0,33.626152,35.0,33.355377,35.0,33.452103,35.0,32.409386,35.0,33.05365,35.0,32.99244,35.0,33.24517,35.0,33.352264,33.0,31.72211,41.0,41.509636,41.0,32.571373
max_orig.bench,169.59203,174.0,2.5333184748888016,287.0,291.39456,234.0,229.53314,234.0,228.6775,234.0,226.30869,234.0,227.91544,234.0,228.48782,234.0,225.75157,202.0,197.04175,202.0,197.49742,202.0,196.18085,292.0,295.7023,202.0,197.11598,202.0,195.91125,202.0,195.05034,190.0,189.36841,190.0,188.25887,187.0,185.07779,174.0,169.59203
aes_secworks_orig.bench,31.387058,33.0,4.887702316045761,38.0,35.959606,37.0,35.821808,37.0,35.986946,37.0,35.373558,37.0,34.7555,36.0,34.694534,36.0,34.102898,36.0,34.382484,36.0,34.688232,36.0,34.004288,36.0,34.41163,35.0,33.314735,35.0,34.69248,35.0,34.61816,40.0,39.27112,40.0,38.554237,46.0,44.052887,33.0,31.387058
max_orig.bench,164.77394,175.0,5.84346242249012,287.0,295.79312,234.0,231.02144,234.0,229.24615,234.0,229.52158,234.0,227.91727,234.0,230.02953,234.0,226.23587,202.0,196.32233,202.0,196.85217,202.0,195.40428,295.0,294.6898,199.0,193.44089,199.0,194.87633,199.0,193.30994,188.0,184.65614,188.0,184.44852,188.0,184.56705,175.0,164.77394
tv80_orig.bench,47.581337,50.0,4.83732596039772,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075294,52.0,50.670662,52.0,50.316307,52.0,50.537758,52.0,50.523277,52.0,50.654385,52.0,49.90528,52.0,50.40976,52.0,50.074074,52.0,49.854813,52.0,50.080734,52.0,49.84678,52.0,50.082108,52.0,49.461815,50.0,47.581337
max_orig.bench,165.97018,169.0,1.7927903681993484,287.0,291.65994,234.0,230.48419,234.0,229.98164,234.0,228.93808,234.0,227.89757,234.0,228.1634,234.0,227.23868,201.0,193.63136,201.0,193.98323,201.0,192.29335,201.0,191.75018,190.0,186.9014,190.0,187.32852,190.0,186.76715,182.0,182.64026,182.0,182.42848,182.0,182.81833,169.0,165.97018
aes_secworks_orig.bench,31.453056,34.0,7.491010427474976,38.0,37.065315,36.0,35.348846,34.0,33.24615,34.0,33.68668,34.0,33.789825,34.0,34.026417,34.0,33.41526,34.0,33.705116,34.0,33.241882,34.0,33.355038,34.0,33.320442,34.0,33.069557,34.0,33.75404,34.0,33.400326,34.0,33.46397,34.0,33.571014,42.0,42.75522,34.0,31.453056
